Date,Hour,Charging power,Price,Energy Purchase from grid,Cost of energy supply from grid at DT,Cost of energy supply on route,EVs slow charging,EVs fast charging 50kW,EVs fast charging 150kW,EVs fast charging 350kW,EVs route charging,Slow Charging Hourly,Fast Charging Hourly 50kW,Fast Charging Hourly 150kW,Fast Charging Hourly 350kW,Route Charging Hourly
59,6,354.05005820255326,0.3377855999999999,367.27184460845785,136.2158384507146,0.0,11.0,0.0,0.0,0.0,0.0,354.05005820255326,0.0,0.0,0.0,0.0
59,7,0.0,1.34200368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,8,0.0,1.36028112,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,9,191.6235835252173,0.7877807999999998,198.77965095976901,163.17439890357593,0.0,7.0,0.0,0.0,0.0,0.0,191.6235835252173,0.0,0.0,0.0,0.0
59,10,0.0,0.66782064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,11,1.300218608736656,0.5807136,1.3487744903907222,0.0,12.004092964477428,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.300218608736656
59,12,0.0,0.41575392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,13,0.0,0.34403232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,14,0.0,0.335472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,15,0.0,0.4595966399999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,16,0.0,0.57458256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,17,0.0,0.92463024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,18,116.24357550760973,0.92544,120.58462189586072,115.58518347205833,0.0,3.0,0.0,0.0,0.0,0.0,116.2435755076097,0.0,0.0,0.0,0.0
59,19,224.34009509896129,0.68933712,232.7179409740263,168.12407904960557,0.0,9.0,0.0,0.0,0.0,0.0,224.34009509896137,0.0,0.0,0.0,0.0
59,20,171.51407130921712,0.33581904,177.91916110914642,65.63776611399163,0.0,8.0,0.0,0.0,0.0,0.0,171.51407130921694,0.0,0.0,0.0,0.0
59,21,346.4249428134751,0.33188592,359.3619738728995,131.16206064701623,0.0,11.0,0.0,0.0,0.0,0.0,346.4249428134751,0.0,0.0,0.0,0.0
59,22,189.5674631609097,0.31939248,196.6467460175412,69.31649918765322,0.0,7.0,0.0,0.0,0.0,0.0,189.5674631609097,0.0,0.0,0.0,0.0
59,23,412.2897149483745,0.29000976,427.68642629499436,138.1896585554333,0.0,11.0,0.0,0.0,0.0,0.0,412.289714948374,0.0,0.0,0.0,0.0
60,0,237.16548678619972,0.31129488,246.02228919730263,84.72881676543034,0.0,12.0,0.0,0.0,0.0,0.0,237.16548678619904,0.0,0.0,0.0,0.0
60,1,366.12442988934913,0.29463696,379.79712644123356,124.4735556365855,0.0,13.0,0.0,0.0,0.0,0.0,366.1244298893491,0.0,0.0,0.0,0.0
60,2,380.1488284124788,0.29544672,394.3452576892934,129.56084096137215,0.0,14.0,0.0,0.0,0.0,0.0,380.14882841247845,0.0,0.0,0.0,0.0
60,3,440.62905009439936,0.30088368,457.0840768614102,152.65862205957663,0.0,14.0,0.0,0.0,0.0,0.0,440.62905009439936,0.0,0.0,0.0,0.0
60,4,185.73705758708294,0.32436672,192.67329625216072,68.8742912428482,0.0,11.0,0.0,0.0,0.0,0.0,185.73705758708283,0.0,0.0,0.0,0.0
60,5,278.41873585323657,0.41667936,288.8161160303284,129.90352782580686,0.0,9.0,0.0,0.0,0.0,0.0,278.41873585323657,0.0,0.0,0.0,0.0
60,6,143.89429824868495,1.2531614400000002,149.26794424137447,191.99760090575,0.0,6.0,0.0,0.0,0.0,0.0,143.89429824868495,0.0,0.0,0.0,0.0
60,7,36.96021096372052,1.73589408,38.34046780468934,67.82406057092604,0.0,1.0,0.0,0.0,0.0,0.0,36.96021096372052,0.0,0.0,0.0,0.0
60,8,0.0,2.08304976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,9,0.0,1.654224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,10,0.0,1.36363584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,11,0.0,1.33078272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,12,0.0,1.2979296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,13,0.0,1.28185008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,14,0.0,1.29341808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,15,0.0,1.3202558399999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,16,0.0,1.33332768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,17,0.0,1.3557696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,18,0.0,1.35438144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,19,159.62454114538963,0.8224847999999999,165.58562359480254,141.6725426462344,0.0,5.0,0.0,0.0,0.0,0.0,159.62454114538963,0.0,0.0,0.0,0.0
60,20,89.14116210412561,0.36369792,92.47008517025479,36.69193745777994,0.0,5.0,0.0,0.0,0.0,0.0,89.1411621041255,0.0,0.0,0.0,0.0
60,21,172.46844965139346,0.3136084799999999,178.90918013630028,62.02932990310285,0.0,8.0,0.0,0.0,0.0,0.0,172.4684496513926,0.0,0.0,0.0,0.0
60,22,264.4296730053309,0.26305632,274.30464004702384,81.23705275525121,0.0,9.0,0.0,0.0,0.0,0.0,264.4296730053309,0.0,0.0,0.0,0.0
60,23,223.45635446606207,0.24605136,231.8011975789026,64.70761955377937,0.0,9.0,0.0,0.0,0.0,0.0,223.45635446606207,0.0,0.0,0.0,0.0
61,0,317.7985658949867,0.19503648,329.666562131729,75.20896905843395,0.0,12.0,0.0,0.0,0.0,0.0,317.7985658949867,0.0,0.0,0.0,0.0
61,1,350.70015926736323,0.14911152,363.79684571303244,66.28797622857712,0.0,12.0,0.0,0.0,0.0,0.0,350.70015926736323,0.0,0.0,0.0,0.0
61,2,280.2918702651051,0.1210012799999999,290.7592015198186,44.80636512598196,0.0,9.0,0.0,0.0,0.0,0.0,280.2918702651046,0.0,0.0,0.0,0.0
61,3,298.0733225240566,0.1463352,309.20469141499655,55.482205644988184,0.0,8.0,0.0,0.0,0.0,0.0,298.0733225240565,0.0,0.0,0.0,0.0
61,4,344.38535653551855,0.20232432,357.2462204725296,84.10444852731536,0.0,10.0,0.0,0.0,0.0,0.0,344.38535653551855,0.0,0.0,0.0,0.0
61,5,415.19791028763433,0.2550744,430.7032264394547,124.11764385725401,0.0,13.0,0.0,0.0,0.0,0.0,415.1979102876343,0.0,0.0,0.0,0.0
61,6,95.20307871281298,0.27578112,98.75838040748235,30.504599149649202,0.0,7.0,0.0,0.0,0.0,0.0,95.20307871281298,0.0,0.0,0.0,0.0
61,7,176.96105862607996,0.4617945599999999,183.56956289012442,90.84757805590046,0.0,10.0,0.0,0.0,0.0,0.0,176.96105862607996,0.0,0.0,0.0,0.0
61,8,131.56185942360563,0.70553232,136.4749579083046,100.80481478171338,0.0,7.0,0.0,0.0,0.0,0.0,131.56185942360563,0.0,0.0,0.0,0.0
61,9,145.18596324325623,0.3816283199999999,150.60784568802515,62.461338821013904,0.0,5.0,0.0,0.0,0.0,0.0,145.18596324325623,0.0,0.0,0.0,0.0
61,10,30.985753489947854,0.29243904,32.142897811149226,10.46376809625962,0.0,1.0,0.0,0.0,0.0,0.0,30.985753489947854,0.0,0.0,0.0,0.0
61,11,40.43089401918884,0.28006128,41.940761430693826,13.134222533810712,0.0,1.0,0.0,0.0,0.0,0.0,40.43089401918884,0.0,0.0,0.0,0.0
61,12,0.0,0.27508704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,13,0.0,0.2724264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,14,0.0,0.26826192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,15,0.0,0.26189952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,16,0.0,0.26328768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,17,0.0,0.27150096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,18,111.33691492475018,0.27288912,115.49472502567447,35.3401292752481,0.0,5.0,0.0,0.0,0.0,0.0,111.33691492475018,0.0,0.0,0.0,0.0
61,19,190.36721236245683,0.2733518399999999,197.47636137184318,60.516994298906255,0.0,6.0,0.0,0.0,0.0,0.0,190.3672123624568,0.0,0.0,0.0,0.0
61,20,191.61001127593136,0.26340336,198.76557186299934,58.934659909700756,0.0,5.0,0.0,0.0,0.0,0.0,191.61001127593119,0.0,0.0,0.0,0.0
61,21,189.6710021272961,0.26976576,196.75415158433208,59.59009565274395,0.0,7.0,0.0,0.0,0.0,0.0,189.67100212729596,0.0,0.0,0.0,0.0
61,22,133.9599474810235,0.266064,138.96260112139367,41.57260760188063,0.0,7.0,0.0,0.0,0.0,0.0,133.959947481023,0.0,0.0,0.0,0.0
61,23,292.631033858743,0.26074272,303.5591637538828,89.19865035836634,0.0,14.0,0.0,0.0,0.0,0.0,292.631033858743,0.0,0.0,0.0,0.0
62,0,477.93735519589967,0.24905904,495.7856381700204,139.8903997118403,0.0,15.0,0.0,0.0,0.0,0.0,477.93735519589916,0.0,0.0,0.0,0.0
62,1,457.593598841854,0.24917472,474.68215647495225,133.9907728079633,0.0,18.0,0.0,0.0,0.0,0.0,457.5935988418538,0.0,0.0,0.0,0.0
62,2,336.7331641416163,0.254496,349.30826155769336,100.45965879094639,0.0,14.0,0.0,0.0,0.0,0.0,336.7331641416164,0.0,0.0,0.0,0.0
62,3,387.06687291249926,0.26051136,401.5216523988582,117.89131843027604,0.0,15.0,0.0,0.0,0.0,0.0,387.06687291249875,0.0,0.0,0.0,0.0
62,4,255.61212283772613,0.27173232,265.15780377357487,80.8286684904036,0.0,12.0,0.0,0.0,0.0,0.0,255.61212283772613,0.0,0.0,0.0,0.0
62,5,165.82297728598166,0.30273456,172.01553660371545,57.76876204847267,0.0,10.0,0.0,0.0,0.0,0.0,165.82297728598166,0.0,0.0,0.0,0.0
62,6,199.8278182540668,0.73954224,207.29026789840958,160.16121691922731,0.0,9.0,0.0,0.0,0.0,0.0,199.82781825406687,0.0,0.0,0.0,0.0
62,7,0.0,1.3392273600000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,8,0.0,1.35264624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,9,0.0,1.3416566399999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,10,0.5236008025256425,1.32314784,0.5431543594664341,0.0,4.8340737992512635,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5236008025256425
62,11,0.0,1.26183744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,12,0.0,0.659376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,13,0.0,0.31314576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,14,0.0,0.29290176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,15,0.0,0.28422576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,16,0.0,0.27728496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,17,0.0,0.286308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,18,90.11840807582854,0.29463696,93.4838258048014,30.638104878435172,0.0,2.0,0.0,0.0,0.0,0.0,90.11840807582854,0.0,0.0,0.0,0.0
62,19,102.90019033404849,0.4619102399999999,106.74293603117064,52.83884638309442,0.0,4.0,0.0,0.0,0.0,0.0,102.90019033404849,0.0,0.0,0.0,0.0
62,20,248.84406401350913,0.28075536,258.1369958646361,81.01767976641388,0.0,10.0,0.0,0.0,0.0,0.0,248.84406401350913,0.0,0.0,0.0,0.0
62,21,259.31651646148606,0.26803056,269.00053574842957,81.00428197022461,0.0,9.0,0.0,0.0,0.0,0.0,259.316516461486,0.0,0.0,0.0,0.0
62,22,234.52719380240393,0.25877616,243.2854707493817,71.00922898612184,0.0,11.0,0.0,0.0,0.0,0.0,234.52719380240393,0.0,0.0,0.0,0.0
62,23,442.92106366440623,0.24940608,459.4616842991767,129.8007193415579,0.0,13.0,0.0,0.0,0.0,0.0,442.92106366440623,0.0,0.0,0.0,0.0
63,0,157.57126281865098,0.28700208,163.45566682432678,52.322498938254,0.0,7.0,0.0,0.0,0.0,0.0,157.57126281865098,0.0,0.0,0.0,0.0
63,1,210.66768219105472,0.28584528,218.53494003221448,69.70068763835785,0.0,8.0,0.0,0.0,0.0,0.0,210.66768219105379,0.0,0.0,0.0,0.0
63,2,334.0469788639315,0.27959856,346.52176230698296,108.35685608205586,0.0,10.0,0.0,0.0,0.0,0.0,334.04697886393143,0.0,0.0,0.0,0.0
63,3,120.28110482722039,0.28619232,124.77293031869335,39.83903839465394,0.0,5.0,0.0,0.0,0.0,0.0,120.28110482722039,0.0,0.0,0.0,0.0
63,4,271.95299266073846,0.29567808,282.10891354848394,92.75122694735654,0.0,8.0,0.0,0.0,0.0,0.0,271.9529926607385,0.0,0.0,0.0,0.0
63,5,133.3741373833256,0.31973952,138.35491429805563,48.81708155056708,0.0,6.0,0.0,0.0,0.0,0.0,133.3741373833256,0.0,0.0,0.0,0.0
63,6,167.04546466227137,0.3435696,173.28367703555122,65.27069331551026,0.0,10.0,0.0,0.0,0.0,0.0,167.04546466227137,0.0,0.0,0.0,0.0
63,7,116.0513434180221,0.4673471999999999,120.38521101454576,60.246441773638566,0.0,8.0,0.0,0.0,0.0,0.0,116.0513434180221,0.0,0.0,0.0,0.0
63,8,195.49952716297219,0.6940799999999999,202.80033938067652,147.47235079084035,0.0,10.0,0.0,0.0,0.0,0.0,195.49952716297219,0.0,0.0,0.0,0.0
63,9,82.42620771800247,0.85533792,85.50436485269967,75.9653200606536,0.0,8.0,0.0,0.0,0.0,0.0,82.42620771800247,0.0,0.0,0.0,0.0
63,10,174.03787727275358,0.85533792,180.53721708791866,160.3961096321789,0.0,6.0,0.0,0.0,0.0,0.0,174.03787727275358,0.0,0.0,0.0,0.0
63,11,0.0,0.52067568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,12,0.0,0.47336256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,13,0.0,0.4696608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,14,0.0,0.5189404799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,15,0.0,1.00711008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,16,0.0,1.19832912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,17,0.0,1.2889065599999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,18,0.0,1.31713248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,19,0.0,1.31424048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,20,0.0,1.29642576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,21,0.0,1.2801148800000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,22,65.06352265229219,1.24853424,67.49328075963922,86.50169959148681,0.0,5.0,0.0,0.0,0.0,0.0,65.06352265229219,0.0,0.0,0.0,0.0
63,23,77.40299954151388,1.22401008,80.29356798912228,100.93785367829094,0.0,7.0,0.0,0.0,0.0,0.0,77.40299954151388,0.0,0.0,0.0,0.0
64,0,373.04148455346024,1.21313616,386.97249435006256,482.2591153844437,0.0,16.0,0.0,0.0,0.0,0.0,373.04148455346024,0.0,0.0,0.0,0.0
64,1,220.23735650528,1.1924294400000002,228.46198807601658,279.98689230808736,0.0,12.0,0.0,0.0,0.0,0.0,220.23735650528,0.0,0.0,0.0,0.0
64,2,191.23890590511292,1.1810927999999998,198.38060778538687,240.87230563264063,0.0,9.0,0.0,0.0,0.0,0.0,191.23890590511292,0.0,0.0,0.0,0.0
64,3,102.62487673769658,1.20295632,106.45734101420808,131.58726917100708,0.0,11.0,0.0,0.0,0.0,0.0,102.62487673769658,0.0,0.0,0.0,0.0
64,4,285.0598483141216,1.17102864,295.70523684037505,356.0671446774788,0.0,12.0,0.0,0.0,0.0,0.0,285.0598483141216,0.0,0.0,0.0,0.0
64,5,176.8059491627297,1.18132416,183.4086609571885,222.7359090196584,0.0,10.0,0.0,0.0,0.0,0.0,176.8059491627297,0.0,0.0,0.0,0.0
64,6,249.43637049576893,1.1736892799999998,258.7514216761089,312.25844186348786,0.0,12.0,0.0,0.0,0.0,0.0,249.43637049576893,0.0,0.0,0.0,0.0
64,7,171.094618285404,1.22366304,177.48404386452702,223.05538651867627,0.0,10.0,0.0,0.0,0.0,0.0,171.094618285404,0.0,0.0,0.0,0.0
64,8,179.38504413856117,1.2461049599999998,186.08407068315478,238.03966619488213,0.0,11.0,0.0,0.0,0.0,0.0,179.38504413856117,0.0,0.0,0.0,0.0
64,9,182.10532973213446,1.24622064,188.9059437055337,241.67127280116733,0.0,12.0,0.0,0.0,0.0,0.0,182.10532973213446,0.0,0.0,0.0,0.0
64,10,13.146867161339742,1.21672224,13.637829005539153,17.044861996439916,0.0,1.0,0.0,0.0,0.0,0.0,13.146867161339742,0.0,0.0,0.0,0.0
64,11,0.0,1.2354623999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,12,0.0,1.23580944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,13,0.0,1.21625952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,14,0.0,1.2354623999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,15,0.0,1.27930512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,16,0.0,1.3344844799999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,17,0.0,1.6789795200000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,18,0.0,1.92572496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,19,0.0,1.96817952,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,20,12.110953505554342,1.70824656,12.563229777545999,21.87693695561929,0.0,2.0,0.0,0.0,0.0,0.0,12.110953505554342,0.0,0.0,0.0,0.0
64,21,123.37483136653769,1.67724432,127.98219021425072,218.89361209410328,0.0,7.0,0.0,0.0,0.0,0.0,123.37483136653769,0.0,0.0,0.0,0.0
64,22,105.60534518072751,1.58446896,109.54911325801612,177.20324520169132,0.0,10.0,0.0,0.0,0.0,0.0,105.60534518072751,0.0,0.0,0.0,0.0
64,23,424.5483083227922,1.36178496,440.40280946347764,614.3112552623505,0.0,19.0,0.0,0.0,0.0,0.0,424.5483083227922,0.0,0.0,0.0,0.0
65,0,229.3904875605773,1.5107807999999998,237.95693730350348,367.3771467296827,0.0,12.0,0.0,0.0,0.0,0.0,229.3904875605773,0.0,0.0,0.0,0.0
65,1,276.560395701071,1.37103936,286.88837728326877,402.8312624699675,0.0,14.0,0.0,0.0,0.0,0.0,276.560395701071,0.0,0.0,0.0,0.0
65,2,307.2382428060786,1.35125808,318.71187013078696,441.2113526074656,0.0,13.0,0.0,0.0,0.0,0.0,307.2382428060786,0.0,0.0,0.0,0.0
65,3,224.09487360770814,1.3603968,232.4635618337221,323.9372295318939,0.0,12.0,0.0,0.0,0.0,0.0,224.09487360770814,0.0,0.0,0.0,0.0
65,4,207.21051058644662,1.41603888,214.94866243407324,311.49046393721096,0.0,11.0,0.0,0.0,0.0,0.0,207.21051058644662,0.0,0.0,0.0,0.0
65,5,235.0750279883398,1.58990592,243.8537634733816,395.776101731578,0.0,13.0,0.0,0.0,0.0,0.0,235.0750279883398,0.0,0.0,0.0,0.0
65,6,0.0,1.8485664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,7,0.0,2.14008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,8,2.000452332939126,2.51129712,2.0751580217210854,0.0,18.46890639331766,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.000452332939126
65,9,0.0,2.1978043200000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,10,0.0,1.96956768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,11,0.0,1.86059712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,12,0.0,1.7342745599999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,13,0.0,1.6767815999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
